codigo_departamento,departamento,codigo_municipio,municipio,anio,poblacion_total
76,Valle del Cauca,76834,Tuluá,2020,224706
76,Valle del Cauca,76834,Tuluá,2021,229900
76,Valle del Cauca,76834,Tuluá,2022,230830
76,Valle del Cauca,76834,Tuluá,2023,231962
76,Valle del Cauca,76834,Tuluá,2024,232775
76,Valle del Cauca,76834,Tuluá,2025,233385
76,Valle del Cauca,76834,Tuluá,2026,233831
76,Valle del Cauca,76834,Tuluá,2027,234371
76,Valle del Cauca,76834,Tuluá,2028,234647
76,Valle del Cauca,76834,Tuluá,2029,234884
76,Valle del Cauca,76834,Tuluá,2030,235093
76,Valle del Cauca,76834,Tuluá,2031,235457
76,Valle del Cauca,76834,Tuluá,2032,235572
76,Valle del Cauca,76834,Tuluá,2033,235681
76,Valle del Cauca,76834,Tuluá,2034,235719
76,Valle del Cauca,76834,Tuluá,2035,235891
76,Valle del Cauca,76845,Ulloa,2020,5673
76,Valle del Cauca,76845,Ulloa,2021,5758
76,Valle del Cauca,76845,Ulloa,2022,5788
76,Valle del Cauca,76845,Ulloa,2023,5795
76,Valle del Cauca,76845,Ulloa,2024,5831
76,Valle del Cauca,76845,Ulloa,2025,5847
76,Valle del Cauca,76845,Ulloa,2026,5861
76,Valle del Cauca,76845,Ulloa,2027,5863
76,Valle del Cauca,76845,Ulloa,2028,5873
76,Valle del Cauca,76845,Ulloa,2029,5908
76,Valle del Cauca,76845,Ulloa,2030,5911
76,Valle del Cauca,76845,Ulloa,2031,5897
76,Valle del Cauca,76845,Ulloa,2032,5921
76,Valle del Cauca,76845,Ulloa,2033,5930
76,Valle del Cauca,76845,Ulloa,2034,5935
76,Valle del Cauca,76845,Ulloa,2035,5934
76,Valle del Cauca,76863,Versalles,2020,7388
76,Valle del Cauca,76863,Versalles,2021,7387
76,Valle del Cauca,76863,Versalles,2022,7421
76,Valle del Cauca,76863,Versalles,2023,7438
76,Valle del Cauca,76863,Versalles,2024,7461
76,Valle del Cauca,76863,Versalles,2025,7475
76,Valle del Cauca,76863,Versalles,2026,7475
76,Valle del Cauca,76863,Versalles,2027,7477
76,Valle del Cauca,76863,Versalles,2028,7498
76,Valle del Cauca,76863,Versalles,2029,7471
76,Valle del Cauca,76863,Versalles,2030,7482
76,Valle del Cauca,76863,Versalles,2031,7477
76,Valle del Cauca,76863,Versalles,2032,7479
76,Valle del Cauca,76863,Versalles,2033,7449
76,Valle del Cauca,76863,Versalles,2034,7442
76,Valle del Cauca,76863,Versalles,2035,7440
76,Valle del Cauca,76869,Vijes,2020,13048
76,Valle del Cauca,76869,Vijes,2021,13170
76,Valle del Cauca,76869,Vijes,2022,13206
76,Valle del Cauca,76869,Vijes,2023,13251
76,Valle del Cauca,76869,Vijes,2024,13291
76,Valle del Cauca,76869,Vijes,2025,13324
76,Valle del Cauca,76869,Vijes,2026,13326
76,Valle del Cauca,76869,Vijes,2027,13342
76,Valle del Cauca,76869,Vijes,2028,13330
76,Valle del Cauca,76869,Vijes,2029,13332
76,Valle del Cauca,76869,Vijes,2030,13351
76,Valle del Cauca,76869,Vijes,2031,13353
76,Valle del Cauca,76869,Vijes,2032,13340
76,Valle del Cauca,76869,Vijes,2033,13340
76,Valle del Cauca,76869,Vijes,2034,13338
76,Valle del Cauca,76869,Vijes,2035,13317
76,Valle del Cauca,76890,Yotoco,2020,16282
76,Valle del Cauca,76890,Yotoco,2021,16321
76,Valle del Cauca,76890,Yotoco,2022,16391
76,Valle del Cauca,76890,Yotoco,2023,16426
76,Valle del Cauca,76890,Yotoco,2024,16468
76,Valle del Cauca,76890,Yotoco,2025,16466
76,Valle del Cauca,76890,Yotoco,2026,16513
76,Valle del Cauca,76890,Yotoco,2027,16488
76,Valle del Cauca,76890,Yotoco,2028,16501
76,Valle del Cauca,76890,Yotoco,2029,16518
76,Valle del Cauca,76890,Yotoco,2030,16503
76,Valle del Cauca,76890,Yotoco,2031,16490
76,Valle del Cauca,76890,Yotoco,2032,16484
76,Valle del Cauca,76890,Yotoco,2033,16490
76,Valle del Cauca,76890,Yotoco,2034,16452
76,Valle del Cauca,76890,Yotoco,2035,16434
76,Valle del Cauca,76892,Yumbo,2020,108454
76,Valle del Cauca,76892,Yumbo,2021,108433
76,Valle del Cauca,76892,Yumbo,2022,108587
76,Valle del Cauca,76892,Yumbo,2023,108774
76,Valle del Cauca,76892,Yumbo,2024,108869
76,Valle del Cauca,76892,Yumbo,2025,108895
76,Valle del Cauca,76892,Yumbo,2026,108812
76,Valle del Cauca,76892,Yumbo,2027,108720
76,Valle del Cauca,76892,Yumbo,2028,108566
76,Valle del Cauca,76892,Yumbo,2029,108394
76,Valle del Cauca,76892,Yumbo,2030,108213
76,Valle del Cauca,76892,Yumbo,2031,108032
76,Valle del Cauca,76892,Yumbo,2032,107816
76,Valle del Cauca,76892,Yumbo,2033,107574
76,Valle del Cauca,76892,Yumbo,2034,107335
76,Valle del Cauca,76892,Yumbo,2035,107042
76,Valle del Cauca,76895,Zarzal,2020,42705
76,Valle del Cauca,76895,Zarzal,2021,42890
76,Valle del Cauca,76895,Zarzal,2022,43024
76,Valle del Cauca,76895,Zarzal,2023,43112
76,Valle del Cauca,76895,Zarzal,2024,43194
76,Valle del Cauca,76895,Zarzal,2025,43252
76,Valle del Cauca,76895,Zarzal,2026,43269
76,Valle del Cauca,76895,Zarzal,2027,43257
76,Valle del Cauca,76895,Zarzal,2028,43247
76,Valle del Cauca,76895,Zarzal,2029,43235
76,Valle del Cauca,76895,Zarzal,2030,43213
76,Valle del Cauca,76895,Zarzal,2031,43164
76,Valle del Cauca,76895,Zarzal,2032,43138
76,Valle del Cauca,76895,Zarzal,2033,43083
76,Valle del Cauca,76895,Zarzal,2034,43036
76,Valle del Cauca,76895,Zarzal,2035,42954
81,Arauca,81001,Arauca,2020,93457
81,Arauca,81001,Arauca,2021,95631
81,Arauca,81001,Arauca,2022,97771
81,Arauca,81001,Arauca,2023,99393
81,Arauca,81001,Arauca,2024,100690
81,Arauca,81001,Arauca,2025,101658
81,Arauca,81001,Arauca,2026,102405
81,Arauca,81001,Arauca,2027,102966
81,Arauca,81001,Arauca,2028,103481
81,Arauca,81001,Arauca,2029,103978
81,Arauca,81001,Arauca,2030,104459
81,Arauca,81001,Arauca,2031,104892
81,Arauca,81001,Arauca,2032,105357
81,Arauca,81001,Arauca,2033,105794
81,Arauca,81001,Arauca,2034,106236
81,Arauca,81001,Arauca,2035,106587
81,Arauca,81065,Arauquita,2020,57086
81,Arauca,81065,Arauquita,2021,59800
81,Arauca,81065,Arauquita,2022,61285
81,Arauca,81065,Arauquita,2023,62499
81,Arauca,81065,Arauquita,2024,63432
81,Arauca,81065,Arauquita,2025,64172
81,Arauca,81065,Arauquita,2026,64786
81,Arauca,81065,Arauquita,2027,65376
81,Arauca,81065,Arauquita,2028,65836
81,Arauca,81065,Arauquita,2029,66285
81,Arauca,81065,Arauquita,2030,66731
81,Arauca,81065,Arauquita,2031,67244
81,Arauca,81065,Arauquita,2032,67684
81,Arauca,81065,Arauquita,2033,68118
81,Arauca,81065,Arauquita,2034,68530
81,Arauca,81065,Arauquita,2035,69004
81,Arauca,81220,Cravo Norte,2020,4245
81,Arauca,81220,Cravo Norte,2021,4329
81,Arauca,81220,Cravo Norte,2022,4434
81,Arauca,81220,Cravo Norte,2023,4510
81,Arauca,81220,Cravo Norte,2024,4576
81,Arauca,81220,Cravo Norte,2025,4631
81,Arauca,81220,Cravo Norte,2026,4668
81,Arauca,81220,Cravo Norte,2027,4687
81,Arauca,81220,Cravo Norte,2028,4732
81,Arauca,81220,Cravo Norte,2029,4751
81,Arauca,81220,Cravo Norte,2030,4784
81,Arauca,81220,Cravo Norte,2031,4789
81,Arauca,81220,Cravo Norte,2032,4826
81,Arauca,81220,Cravo Norte,2033,4851
81,Arauca,81220,Cravo Norte,2034,4865
81,Arauca,81220,Cravo Norte,2035,4886
81,Arauca,81300,Fortul,2020,21824
81,Arauca,81300,Fortul,2021,22903
81,Arauca,81300,Fortul,2022,23417
81,Arauca,81300,Fortul,2023,23867
81,Arauca,81300,Fortul,2024,24198
81,Arauca,81300,Fortul,2025,24446
81,Arauca,81300,Fortul,2026,24645
81,Arauca,81300,Fortul,2027,24842
81,Arauca,81300,Fortul,2028,24984
81,Arauca,81300,Fortul,2029,25114
81,Arauca,81300,Fortul,2030,25244
81,Arauca,81300,Fortul,2031,25439
81,Arauca,81300,Fortul,2032,25541
81,Arauca,81300,Fortul,2033,25672
81,Arauca,81300,Fortul,2034,25794
81,Arauca,81300,Fortul,2035,25949
81,Arauca,81591,Puerto Rondón,2020,4832
81,Arauca,81591,Puerto Rondón,2021,4966
81,Arauca,81591,Puerto Rondón,2022,5088
81,Arauca,81591,Puerto Rondón,2023,5186
81,Arauca,81591,Puerto Rondón,2024,5235
81,Arauca,81591,Puerto Rondón,2025,5290
81,Arauca,81591,Puerto Rondón,2026,5348
81,Arauca,81591,Puerto Rondón,2027,5371
81,Arauca,81591,Puerto Rondón,2028,5413
81,Arauca,81591,Puerto Rondón,2029,5436
81,Arauca,81591,Puerto Rondón,2030,5474
81,Arauca,81591,Puerto Rondón,2031,5492
81,Arauca,81591,Puerto Rondón,2032,5534
81,Arauca,81591,Puerto Rondón,2033,5565
81,Arauca,81591,Puerto Rondón,2034,5573
81,Arauca,81591,Puerto Rondón,2035,5610
81,Arauca,81736,Saravena,2020,60467
81,Arauca,81736,Saravena,2021,61787
81,Arauca,81736,Saravena,2022,63196
81,Arauca,81736,Saravena,2023,64236
81,Arauca,81736,Saravena,2024,65107
81,Arauca,81736,Saravena,2025,65754
81,Arauca,81736,Saravena,2026,66254
81,Arauca,81736,Saravena,2027,66621
81,Arauca,81736,Saravena,2028,66986
81,Arauca,81736,Saravena,2029,67325
81,Arauca,81736,Saravena,2030,67656
81,Arauca,81736,Saravena,2031,67968
81,Arauca,81736,Saravena,2032,68283
81,Arauca,81736,Saravena,2033,68587
81,Arauca,81736,Saravena,2034,68899
81,Arauca,81736,Saravena,2035,69138
81,Arauca,81794,Tame,2020,49341
81,Arauca,81794,Tame,2021,51221
81,Arauca,81794,Tame,2022,52437
81,Arauca,81794,Tame,2023,53406
81,Arauca,81794,Tame,2024,54160
81,Arauca,81794,Tame,2025,54772
81,Arauca,81794,Tame,2026,55240
81,Arauca,81794,Tame,2027,55664
81,Arauca,81794,Tame,2028,56008
81,Arauca,81794,Tame,2029,56348
81,Arauca,81794,Tame,2030,56689
81,Arauca,81794,Tame,2031,57017
81,Arauca,81794,Tame,2032,57364
81,Arauca,81794,Tame,2033,57682
81,Arauca,81794,Tame,2034,57996
81,Arauca,81794,Tame,2035,58291
85,Casanare,85001,Yopal,2020,180151
85,Casanare,85001,Yopal,2021,184803
85,Casanare,85001,Yopal,2022,187954
85,Casanare,85001,Yopal,2023,191133
85,Casanare,85001,Yopal,2024,194079
85,Casanare,85001,Yopal,2025,196758
85,Casanare,85001,Yopal,2026,199286
85,Casanare,85001,Yopal,2027,201726
85,Casanare,85001,Yopal,2028,203967
85,Casanare,85001,Yopal,2029,206141
85,Casanare,85001,Yopal,2030,208268
85,Casanare,85001,Yopal,2031,210394
85,Casanare,85001,Yopal,2032,212385
85,Casanare,85001,Yopal,2033,214314
85,Casanare,85001,Yopal,2034,216177
85,Casanare,85001,Yopal,2035,218038
85,Casanare,85010,Aguazul,2020,38565
85,Casanare,85010,Aguazul,2021,39153
85,Casanare,85010,Aguazul,2022,39847
85,Casanare,85010,Aguazul,2023,40528
85,Casanare,85010,Aguazul,2024,41166
85,Casanare,85010,Aguazul,2025,41758
85,Casanare,85010,Aguazul,2026,42314
85,Casanare,85010,Aguazul,2027,42836
85,Casanare,85010,Aguazul,2028,43339
85,Casanare,85010,Aguazul,2029,43837
85,Casanare,85010,Aguazul,2030,44307
85,Casanare,85010,Aguazul,2031,44754
85,Casanare,85010,Aguazul,2032,45213
85,Casanare,85010,Aguazul,2033,45642
85,Casanare,85010,Aguazul,2034,46077
85,Casanare,85010,Aguazul,2035,46470
85,Casanare,85015,Chámeza,2020,2474
85,Casanare,85015,Chámeza,2021,2436
85,Casanare,85015,Chámeza,2022,2470
85,Casanare,85015,Chámeza,2023,2504
85,Casanare,85015,Chámeza,2024,2531
85,Casanare,85015,Chámeza,2025,2581
85,Casanare,85015,Chámeza,2026,2599
85,Casanare,85015,Chámeza,2027,2626
85,Casanare,85015,Chámeza,2028,2664
85,Casanare,85015,Chámeza,2029,2673
85,Casanare,85015,Chámeza,2030,2711
85,Casanare,85015,Chámeza,2031,2732
85,Casanare,85015,Chámeza,2032,2749
85,Casanare,85015,Chámeza,2033,2768
85,Casanare,85015,Chámeza,2034,2795
85,Casanare,85015,Chámeza,2035,2812
85,Casanare,85125,Hato Corozal,2020,12933
85,Casanare,85125,Hato Corozal,2021,13141
85,Casanare,85125,Hato Corozal,2022,13387
85,Casanare,85125,Hato Corozal,2023,13627
85,Casanare,85125,Hato Corozal,2024,13866
85,Casanare,85125,Hato Corozal,2025,14092
85,Casanare,85125,Hato Corozal,2026,14289
85,Casanare,85125,Hato Corozal,2027,14477
85,Casanare,85125,Hato Corozal,2028,14660
85,Casanare,85125,Hato Corozal,2029,14852
85,Casanare,85125,Hato Corozal,2030,15023
85,Casanare,85125,Hato Corozal,2031,15185
85,Casanare,85125,Hato Corozal,2032,15370
85,Casanare,85125,Hato Corozal,2033,15537
85,Casanare,85125,Hato Corozal,2034,15686
85,Casanare,85125,Hato Corozal,2035,15838
85,Casanare,85136,La Salina,2020,1384
85,Casanare,85136,La Salina,2021,1377
85,Casanare,85136,La Salina,2022,1388
85,Casanare,85136,La Salina,2023,1410
85,Casanare,85136,La Salina,2024,1437
85,Casanare,85136,La Salina,2025,1450
85,Casanare,85136,La Salina,2026,1470
85,Casanare,85136,La Salina,2027,1486
85,Casanare,85136,La Salina,2028,1500
85,Casanare,85136,La Salina,2029,1514
85,Casanare,85136,La Salina,2030,1543
85,Casanare,85136,La Salina,2031,1546
85,Casanare,85136,La Salina,2032,1555
85,Casanare,85136,La Salina,2033,1571
85,Casanare,85136,La Salina,2034,1587
85,Casanare,85136,La Salina,2035,1597
85,Casanare,85139,Maní,2020,17487
85,Casanare,85139,Maní,2021,17481
85,Casanare,85139,Maní,2022,17769
85,Casanare,85139,Maní,2023,18038
85,Casanare,85139,Maní,2024,18304
85,Casanare,85139,Maní,2025,18551
85,Casanare,85139,Maní,2026,18777
85,Casanare,85139,Maní,2027,18973
85,Casanare,85139,Maní,2028,19168
85,Casanare,85139,Maní,2029,19372
85,Casanare,85139,Maní,2030,19552
85,Casanare,85139,Maní,2031,19732
85,Casanare,85139,Maní,2032,19909
85,Casanare,85139,Maní,2033,20082
85,Casanare,85139,Maní,2034,20248
85,Casanare,85139,Maní,2035,20380
85,Casanare,85162,Monterrey,2020,18292
85,Casanare,85162,Monterrey,2021,18531
85,Casanare,85162,Monterrey,2022,18890
85,Casanare,85162,Monterrey,2023,19180
85,Casanare,85162,Monterrey,2024,19474
85,Casanare,85162,Monterrey,2025,19752
85,Casanare,85162,Monterrey,2026,20014
85,Casanare,85162,Monterrey,2027,20247
85,Casanare,85162,Monterrey,2028,20498
85,Casanare,85162,Monterrey,2029,20716
85,Casanare,85162,Monterrey,2030,20941
85,Casanare,85162,Monterrey,2031,21138
85,Casanare,85162,Monterrey,2032,21349
85,Casanare,85162,Monterrey,2033,21560
85,Casanare,85162,Monterrey,2034,21746
85,Casanare,85162,Monterrey,2035,21928
85,Casanare,85225,Nunchía,2020,9270
85,Casanare,85225,Nunchía,2021,9449
85,Casanare,85225,Nunchía,2022,9617
85,Casanare,85225,Nunchía,2023,9809
85,Casanare,85225,Nunchía,2024,9987
85,Casanare,85225,Nunchía,2025,10139
85,Casanare,85225,Nunchía,2026,10282
85,Casanare,85225,Nunchía,2027,10437
85,Casanare,85225,Nunchía,2028,10572
85,Casanare,85225,Nunchía,2029,10701
85,Casanare,85225,Nunchía,2030,10827
85,Casanare,85225,Nunchía,2031,10961
85,Casanare,85225,Nunchía,2032,11086
85,Casanare,85225,Nunchía,2033,11219
85,Casanare,85225,Nunchía,2034,11332
85,Casanare,85225,Nunchía,2035,11451
85,Casanare,85230,Orocué,2020,13069
85,Casanare,85230,Orocué,2021,13354
85,Casanare,85230,Orocué,2022,13590
85,Casanare,85230,Orocué,2023,13844
85,Casanare,85230,Orocué,2024,14075
85,Casanare,85230,Orocué,2025,14280
85,Casanare,85230,Orocué,2026,14484
85,Casanare,85230,Orocué,2027,14667
85,Casanare,85230,Orocué,2028,14839
85,Casanare,85230,Orocué,2029,15019
85,Casanare,85230,Orocué,2030,15188
85,Casanare,85230,Orocué,2031,15366
85,Casanare,85230,Orocué,2032,15513
85,Casanare,85230,Orocué,2033,15652
85,Casanare,85230,Orocué,2034,15815
85,Casanare,85230,Orocué,2035,15973
85,Casanare,85250,Paz de Ariporo,2020,38236
85,Casanare,85250,Paz de Ariporo,2021,38967
85,Casanare,85250,Paz de Ariporo,2022,39661
85,Casanare,85250,Paz de Ariporo,2023,40354
85,Casanare,85250,Paz de Ariporo,2024,40991
85,Casanare,85250,Paz de Ariporo,2025,41591
85,Casanare,85250,Paz de Ariporo,2026,42145
85,Casanare,85250,Paz de Ariporo,2027,42677
85,Casanare,85250,Paz de Ariporo,2028,43201
85,Casanare,85250,Paz de Ariporo,2029,43697
85,Casanare,85250,Paz de Ariporo,2030,44168
85,Casanare,85250,Paz de Ariporo,2031,44638
85,Casanare,85250,Paz de Ariporo,2032,45107
85,Casanare,85250,Paz de Ariporo,2033,45560
85,Casanare,85250,Paz de Ariporo,2034,45988
85,Casanare,85250,Paz de Ariporo,2035,46398
85,Casanare,85263,Pore,2020,12231
85,Casanare,85263,Pore,2021,12270
85,Casanare,85263,Pore,2022,12487
85,Casanare,85263,Pore,2023,12681
85,Casanare,85263,Pore,2024,12875
85,Casanare,85263,Pore,2025,13068
85,Casanare,85263,Pore,2026,13235
85,Casanare,85263,Pore,2027,13384
85,Casanare,85263,Pore,2028,13535
85,Casanare,85263,Pore,2029,13673
85,Casanare,85263,Pore,2030,13813
85,Casanare,85263,Pore,2031,13945
85,Casanare,85263,Pore,2032,14095
85,Casanare,85263,Pore,2033,14194
85,Casanare,85263,Pore,2034,14325
85,Casanare,85263,Pore,2035,14413
85,Casanare,85279,Recetor,2020,1580
85,Casanare,85279,Recetor,2021,1542
85,Casanare,85279,Recetor,2022,1552
85,Casanare,85279,Recetor,2023,1569
85,Casanare,85279,Recetor,2024,1592
85,Casanare,85279,Recetor,2025,1601
85,Casanare,85279,Recetor,2026,1637
85,Casanare,85279,Recetor,2027,1631
85,Casanare,85279,Recetor,2028,1653
85,Casanare,85279,Recetor,2029,1673
85,Casanare,85279,Recetor,2030,1691
85,Casanare,85279,Recetor,2031,1693
85,Casanare,85279,Recetor,2032,1701
85,Casanare,85279,Recetor,2033,1726
85,Casanare,85279,Recetor,2034,1720
85,Casanare,85279,Recetor,2035,1757
85,Casanare,85300,Sabanalarga,2020,3793
85,Casanare,85300,Sabanalarga,2021,3856
85,Casanare,85300,Sabanalarga,2022,3937
85,Casanare,85300,Sabanalarga,2023,3995
85,Casanare,85300,Sabanalarga,2024,4078
85,Casanare,85300,Sabanalarga,2025,4156
85,Casanare,85300,Sabanalarga,2026,4192
85,Casanare,85300,Sabanalarga,2027,4263
85,Casanare,85300,Sabanalarga,2028,4320
85,Casanare,85300,Sabanalarga,2029,4365
85,Casanare,85300,Sabanalarga,2030,4418
85,Casanare,85300,Sabanalarga,2031,4471
85,Casanare,85300,Sabanalarga,2032,4523
85,Casanare,85300,Sabanalarga,2033,4579
85,Casanare,85300,Sabanalarga,2034,4638
85,Casanare,85300,Sabanalarga,2035,4668
85,Casanare,85315,Sácama,2020,2209
85,Casanare,85315,Sácama,2021,2253
85,Casanare,85315,Sácama,2022,2286
85,Casanare,85315,Sácama,2023,2333
85,Casanare,85315,Sácama,2024,2367
85,Casanare,85315,Sácama,2025,2413
85,Casanare,85315,Sácama,2026,2445
85,Casanare,85315,Sácama,2027,2473
85,Casanare,85315,Sácama,2028,2502
85,Casanare,85315,Sácama,2029,2548
85,Casanare,85315,Sácama,2030,2570
85,Casanare,85315,Sácama,2031,2591
85,Casanare,85315,Sácama,2032,2628
85,Casanare,85315,Sácama,2033,2651
85,Casanare,85315,Sácama,2034,2671
85,Casanare,85315,Sácama,2035,2717
85,Casanare,85325,San Luis de Palenque,2020,8585
85,Casanare,85325,San Luis de Palenque,2021,8582
85,Casanare,85325,San Luis de Palenque,2022,8743
85,Casanare,85325,San Luis de Palenque,2023,8877
85,Casanare,85325,San Luis de Palenque,2024,9031
85,Casanare,85325,San Luis de Palenque,2025,9135
85,Casanare,85325,San Luis de Palenque,2026,9264
85,Casanare,85325,San Luis de Palenque,2027,9368
85,Casanare,85325,San Luis de Palenque,2028,9471
85,Casanare,85325,San Luis de Palenque,2029,9572
85,Casanare,85325,San Luis de Palenque,2030,9690
85,Casanare,85325,San Luis de Palenque,2031,9775
85,Casanare,85325,San Luis de Palenque,2032,9848
85,Casanare,85325,San Luis de Palenque,2033,9949
85,Casanare,85325,San Luis de Palenque,2034,10029
85,Casanare,85325,San Luis de Palenque,2035,10094
85,Casanare,85400,Támara,2020,6854
85,Casanare,85400,Támara,2021,6771
85,Casanare,85400,Támara,2022,6872
85,Casanare,85400,Támara,2023,6992
85,Casanare,85400,Támara,2024,7076
85,Casanare,85400,Támara,2025,7181
85,Casanare,85400,Támara,2026,7269
85,Casanare,85400,Támara,2027,7339
85,Casanare,85400,Támara,2028,7429
85,Casanare,85400,Támara,2029,7494
85,Casanare,85400,Támara,2030,7565
85,Casanare,85400,Támara,2031,7626
85,Casanare,85400,Támara,2032,7724
85,Casanare,85400,Támara,2033,7783
85,Casanare,85400,Támara,2034,7858
85,Casanare,85400,Támara,2035,7901
85,Casanare,85410,Tauramena,2020,24920
85,Casanare,85410,Tauramena,2021,25476
85,Casanare,85410,Tauramena,2022,25930
85,Casanare,85410,Tauramena,2023,26381
85,Casanare,85410,Tauramena,2024,26791
85,Casanare,85410,Tauramena,2025,27184
85,Casanare,85410,Tauramena,2026,27555
85,Casanare,85410,Tauramena,2027,27916
85,Casanare,85410,Tauramena,2028,28234
85,Casanare,85410,Tauramena,2029,28572
85,Casanare,85410,Tauramena,2030,28866
85,Casanare,85410,Tauramena,2031,29196
85,Casanare,85410,Tauramena,2032,29476
85,Casanare,85410,Tauramena,2033,29772
85,Casanare,85410,Tauramena,2034,30052
85,Casanare,85410,Tauramena,2035,30318
85,Casanare,85430,Trinidad,2020,14052
85,Casanare,85430,Trinidad,2021,14382
85,Casanare,85430,Trinidad,2022,14645
85,Casanare,85430,Trinidad,2023,14910
85,Casanare,85430,Trinidad,2024,15197
85,Casanare,85430,Trinidad,2025,15432
85,Casanare,85430,Trinidad,2026,15646
85,Casanare,85430,Trinidad,2027,15860
85,Casanare,85430,Trinidad,2028,16074
85,Casanare,85430,Trinidad,2029,16264
85,Casanare,85430,Trinidad,2030,16468
85,Casanare,85430,Trinidad,2031,16660
85,Casanare,85430,Trinidad,2032,16845
85,Casanare,85430,Trinidad,2033,17022
85,Casanare,85430,Trinidad,2034,17206
85,Casanare,85430,Trinidad,2035,17398
85,Casanare,85440,Villanueva,2020,37447
85,Casanare,85440,Villanueva,2021,38274
85,Casanare,85440,Villanueva,2022,38948
85,Casanare,85440,Villanueva,2023,39610
85,Casanare,85440,Villanueva,2024,40227
85,Casanare,85440,Villanueva,2025,40816
85,Casanare,85440,Villanueva,2026,41355
85,Casanare,85440,Villanueva,2027,41865
85,Casanare,85440,Villanueva,2028,42353
85,Casanare,85440,Villanueva,2029,42821
85,Casanare,85440,Villanueva,2030,43281
85,Casanare,85440,Villanueva,2031,43740
85,Casanare,85440,Villanueva,2032,44164
85,Casanare,85440,Villanueva,2033,44589
85,Casanare,85440,Villanueva,2034,44987
85,Casanare,85440,Villanueva,2035,45396
86,Putumayo,86001,Mocoa,2020,60157
86,Putumayo,86001,Mocoa,2021,61796
86,Putumayo,86001,Mocoa,2022,62960
86,Putumayo,86001,Mocoa,2023,63639
86,Putumayo,86001,Mocoa,2024,64807
86,Putumayo,86001,Mocoa,2025,65894
86,Putumayo,86001,Mocoa,2026,66901
86,Putumayo,86001,Mocoa,2027,67382
86,Putumayo,86001,Mocoa,2028,68376
86,Putumayo,86001,Mocoa,2029,69342
86,Putumayo,86001,Mocoa,2030,70255
86,Putumayo,86001,Mocoa,2031,70637
86,Putumayo,86001,Mocoa,2032,71571
86,Putumayo,86001,Mocoa,2033,72487
86,Putumayo,86001,Mocoa,2034,73338
86,Putumayo,86001,Mocoa,2035,73632
86,Putumayo,86219,Colón,2020,5591
86,Putumayo,86219,Colón,2021,5631
86,Putumayo,86219,Colón,2022,5719
86,Putumayo,86219,Colón,2023,5800
86,Putumayo,86219,Colón,2024,5893
86,Putumayo,86219,Colón,2025,5954
86,Putumayo,86219,Colón,2026,6034
86,Putumayo,86219,Colón,2027,6099
86,Putumayo,86219,Colón,2028,6155
86,Putumayo,86219,Colón,2029,6217
86,Putumayo,86219,Colón,2030,6293
86,Putumayo,86219,Colón,2031,6333
86,Putumayo,86219,Colón,2032,6397
86,Putumayo,86219,Colón,2033,6441
86,Putumayo,86219,Colón,2034,6507
86,Putumayo,86219,Colón,2035,6559
86,Putumayo,86320,Orito,2020,38926
86,Putumayo,86320,Orito,2021,39264
86,Putumayo,86320,Orito,2022,39823
86,Putumayo,86320,Orito,2023,40478
86,Putumayo,86320,Orito,2024,40980
86,Putumayo,86320,Orito,2025,41474
86,Putumayo,86320,Orito,2026,41940
86,Putumayo,86320,Orito,2027,42458
86,Putumayo,86320,Orito,2028,42872
86,Putumayo,86320,Orito,2029,43258
86,Putumayo,86320,Orito,2030,43645
86,Putumayo,86320,Orito,2031,44114
86,Putumayo,86320,Orito,2032,44464
86,Putumayo,86320,Orito,2033,44791
86,Putumayo,86320,Orito,2034,45129
86,Putumayo,86320,Orito,2035,45553
86,Putumayo,86568,Puerto Asís,2020,68235
86,Putumayo,86568,Puerto Asís,2021,69617
86,Putumayo,86568,Puerto Asís,2022,70830
86,Putumayo,86568,Puerto Asís,2023,71922
86,Putumayo,86568,Puerto Asís,2024,73141
86,Putumayo,86568,Puerto Asís,2025,74264
86,Putumayo,86568,Puerto Asís,2026,75303
86,Putumayo,86568,Puerto Asís,2027,76182
86,Putumayo,86568,Puerto Asís,2028,77178
86,Putumayo,86568,Puerto Asís,2029,78169
86,Putumayo,86568,Puerto Asís,2030,79105
86,Putumayo,86568,Puerto Asís,2031,79896
86,Putumayo,86568,Puerto Asís,2032,80819
86,Putumayo,86568,Puerto Asís,2033,81726
86,Putumayo,86568,Puerto Asís,2034,82603
86,Putumayo,86568,Puerto Asís,2035,83263
86,Putumayo,86569,Puerto Caicedo,2020,16314
86,Putumayo,86569,Puerto Caicedo,2021,16310
86,Putumayo,86569,Puerto Caicedo,2022,16563
86,Putumayo,86569,Puerto Caicedo,2023,16823
86,Putumayo,86569,Puerto Caicedo,2024,17043
86,Putumayo,86569,Puerto Caicedo,2025,17244
86,Putumayo,86569,Puerto Caicedo,2026,17444
86,Putumayo,86569,Puerto Caicedo,2027,17652
86,Putumayo,86569,Puerto Caicedo,2028,17826
86,Putumayo,86569,Puerto Caicedo,2029,17991
86,Putumayo,86569,Puerto Caicedo,2030,18147
86,Putumayo,86569,Puerto Caicedo,2031,18343
86,Putumayo,86569,Puerto Caicedo,2032,18509
86,Putumayo,86569,Puerto Caicedo,2033,18647
86,Putumayo,86569,Puerto Caicedo,2034,18789
86,Putumayo,86569,Puerto Caicedo,2035,18965
86,Putumayo,86571,Puerto Guzmán,2020,36541
