id_educacion,anio,codigo_municipio,nombre_municipio,codigo_departamento,nombre_departamento,poblacion_5_16,total_matriculados,tasa_matriculacion_5_16,cobertura_neta_total,cobertura_neta_transicion,cobertura_neta_primaria,cobertura_neta_secundaria,cobertura_neta_media,cobertura_bruta_total,cobertura_bruta_transicion,cobertura_bruta_primaria,cobertura_bruta_secundaria,cobertura_bruta_media,tasa_desercion_total,tasa_desercion_primaria,tasa_desercion_secundaria,tasa_aprobacion_total,tasa_aprobacion_transicion,tasa_aprobacion_primaria,tasa_aprobacion_secundaria,tasa_aprobacion_media,tasa_reprobacion_total,tasa_reprobacion_transicion,tasa_reprobacion_primaria,tasa_reprobacion_secundaria,tasa_reprobacion_media,tasa_repitencia_total,tasa_repitencia_transicion,tasa_repitencia_primaria,tasa_repitencia_secundaria,tasa_repitencia_media
14105,2011,25183,Chocontá,25,Cundinamarca,5105.0,4742.034500000001,0.9289000000000001,0.9279999999999999,0.9179999999999999,0.983,0.743,0.374,1.006,1.091,1.148,1.025,0.606,0.0352,0.0191,0.0667,0.9639,0.0,0.9809,0.9333,0.9771,0.0009,0.0,0.0,0.0,0.0092,0.0018,0.0,0.0037,0.0,0.0
14106,2011,25181,Choachí,25,Cundinamarca,2458.0,2615.0662,1.0639,1.064,0.8859999999999999,0.986,0.973,0.575,1.179,1.048,1.124,1.374,1.013,0.0268,0.024700000000000003,0.0332,0.9723999999999999,0.0,0.9743999999999999,0.9668000000000001,0.9781,0.0008,0.0,0.0009,0.0,0.0031,0.049100000000000005,0.0,0.0443,0.0664,0.05
14107,2011,25178,Chipaque,25,Cundinamarca,1950.0,1750.905,0.8979,0.898,0.711,0.787,0.838,0.539,1.035,0.861,0.9540000000000001,1.227,0.961,0.025699999999999997,0.0097,0.031,0.972,0.0,0.9903,0.9690000000000001,0.9206,0.0023,0.0,0.0,0.0,0.0187,0.0216,0.0,0.07200000000000001,0.0274,0.0087
14108,2011,25175,Chía,25,Cundinamarca,24170.0,22441.845,0.9285,0.924,0.596,0.826,0.883,0.5770000000000001,1.033,0.795,0.961,1.18,1.0290000000000001,0.045,0.0412,0.0501,0.9487000000000001,0.0012,0.956,0.9454,0.9331,0.0063,0.0012,0.0028000000000000004,0.0045000000000000005,0.0239,0.022099999999999998,0.0098,0.0175,0.0315,0.0141
14109,2011,25168,Chaguaní,25,Cundinamarca,921.0,601.9656,0.6536,0.654,0.35100000000000003,0.6579999999999999,0.584,0.35200000000000004,0.738,0.41600000000000004,0.777,0.76,0.7609999999999999,0.0109,0.013999999999999999,0.013600000000000001,0.9875,0.0,0.986,0.9864,0.9902,0.0016,0.0,0.0,0.0,0.0098,0.023399999999999997,0.0,0.0315,0.0271,0.0
14110,2011,25154,Carmen de Carupa,25,Cundinamarca,1900.0,1493.97,0.7863,0.7859999999999999,0.835,0.8440000000000001,0.613,0.354,0.873,0.945,0.9540000000000001,0.863,0.6709999999999999,0.018600000000000002,0.008100000000000001,0.0366,0.98,0.0,0.9919,0.9634,0.9632,0.0014000000000000002,0.0,0.0,0.0,0.0147,0.028999999999999998,0.0,0.0352,0.0366,0.0
14111,2011,25151,Caqueza,25,Cundinamarca,3633.0,3489.1332,0.9604,0.96,0.672,0.887,0.86,0.568,1.067,0.8959999999999999,1.073,1.175,0.92,0.030600000000000002,0.0338,0.023799999999999998,0.9682,0.0,0.9662000000000001,0.9762000000000001,0.9544,0.0012,0.0,0.0,0.0,0.0091,0.0197,0.0040999999999999995,0.0276,0.0179,0.0068000000000000005
14112,2011,25148,Caparrapí,25,Cundinamarca,3583.0,2518.1324,0.7028,0.703,0.603,0.738,0.5579999999999999,0.272,0.82,0.7390000000000001,0.9420000000000001,0.795,0.612,0.0143,0.013300000000000001,0.0195,0.985,0.0,0.9867,0.9804999999999999,0.9823000000000001,0.0008,0.0,0.0,0.0,0.0070999999999999995,0.0139,0.0,0.006999999999999999,0.0317,0.0034999999999999996
14113,2011,25126,Cajicá,25,Cundinamarca,11732.0,11437.5268,0.9749,0.97,0.639,0.902,0.873,0.586,1.126,0.882,1.094,1.286,1.006,0.055099999999999996,0.0288,0.0764,0.9423,0.0,0.9708,0.9236,0.9116,0.0026,0.0,0.0003,0.0,0.0167,0.0504,0.0154,0.0337,0.0814,0.0342
14114,2011,25123,Cachipay,25,Cundinamarca,2633.0,1695.9153000000001,0.6441,0.644,0.414,0.61,0.519,0.303,0.711,0.6729999999999999,0.748,0.75,0.562,0.0397,0.024,0.0483,0.9590000000000001,0.0,0.976,0.9517,0.9189,0.0013,0.0,0.0,0.0,0.0108,0.0641,0.0308,0.0438,0.1097,0.032400000000000005
14115,2011,25120,Cabrera,25,Cundinamarca,1179.0,961.9461000000001,0.8159000000000001,0.816,0.745,0.7879999999999999,0.6579999999999999,0.35200000000000004,0.996,0.892,1.055,1.083,0.725,0.0165,0.0131,0.0254,0.9804,0.0,0.9869,0.9745999999999999,0.9712000000000001,0.0031,0.0,0.0,0.0,0.0288,0.0,0.0,0.0,0.0,0.0
14116,2011,25099,Bojacá,25,Cundinamarca,2746.0,1881.0100000000002,0.685,0.685,0.486,0.66,0.626,0.294,0.7809999999999999,0.645,0.772,0.9059999999999999,0.638,0.027999999999999997,0.0286,0.0223,0.972,0.0,0.9714,0.9777,0.9512,0.0,0.0,0.0,0.0,0.0,0.0447,0.0079,0.022400000000000003,0.0942,0.0060999999999999995
14117,2011,25718,Sasaima,25,Cundinamarca,2209.0,2400.0785,1.0865,1.087,0.655,1.048,0.93,0.5579999999999999,1.246,0.857,1.245,1.357,1.195,0.02,0.0268,0.0098,0.978,0.0,0.9732,0.9902,0.9743999999999999,0.002,0.0,0.0,0.0,0.016,0.011000000000000001,0.0,0.0037,0.0219,0.0096
14118,2011,25095,Bituima,25,Cundinamarca,632.0,482.9744,0.7642,0.764,0.435,0.809,0.603,0.262,0.889,0.565,1.114,0.865,0.5529999999999999,0.0097,0.0176,0.0049,0.9903,0.0,0.9823999999999999,0.9951000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0291,0.0,0.022000000000000002,0.0341,0.0526
14119,2011,25086,Beltrán,25,Cundinamarca,489.0,522.9855,1.0695000000000001,1.07,0.595,1.047,0.773,0.557,1.315,0.8109999999999999,1.526,1.2670000000000001,1.159,0.039,0.0421,0.0455,0.961,0.0,0.9579000000000001,0.9545,0.9718000000000001,0.0,0.0,0.0,0.0,0.0,0.005600000000000001,0.0,0.0038,0.011399999999999999,0.0
14120,2011,25053,Arbeláez,25,Cundinamarca,2975.0,2344.0025,0.7879,0.7879999999999999,0.586,0.6990000000000001,0.664,0.47600000000000003,0.914,0.785,0.838,0.9990000000000001,1.004,0.04,0.041100000000000005,0.0418,0.9595999999999999,0.0,0.9589,0.9581999999999999,0.976,0.0004,0.0,0.0,0.0,0.003,0.0576,0.0,0.0381,0.0964,0.048
14121,2011,25040,Anolaima,25,Cundinamarca,2561.0,2872.9298000000003,1.1218000000000001,1.122,0.797,1.0090000000000001,1.045,0.606,1.278,1.0390000000000001,1.227,1.495,1.111,0.0232,0.0225,0.0259,0.9758,0.0,0.9775,0.9741,0.9745999999999999,0.001,0.0,0.0,0.0,0.0069,0.038,0.0,0.025699999999999997,0.060899999999999996,0.0346
14122,2011,25035,Anapoima,25,Cundinamarca,2625.0,2522.8875,0.9611,0.96,0.995,0.993,0.778,0.35200000000000004,1.048,1.321,1.178,1.056,0.68,0.037599999999999995,0.0286,0.0516,0.9623999999999999,0.0,0.9714,0.9484,0.9754,0.0,0.0,0.0,0.0,0.0,0.06,0.005,0.037200000000000004,0.0274,0.021099999999999997
14123,2011,25019,Albán,25,Cundinamarca,1367.0,1192.9808999999998,0.8726999999999999,0.873,0.72,0.7909999999999999,0.728,0.441,1.001,0.925,1.02,1.062,0.8690000000000001,0.0852,0.0451,0.1422,0.9057,0.0,0.9531000000000001,0.8578,0.8482999999999999,0.009000000000000001,0.0,0.0018,0.0,0.069,0.005699999999999999,0.0101,0.0054,0.0070999999999999995,0.0
14124,2011,25001,Agua de Dios,25,Cundinamarca,2340.0,2346.0840000000003,1.0026000000000002,1.002,0.5770000000000001,0.909,0.94,0.451,1.113,0.905,1.171,1.268,0.768,0.026699999999999998,0.0296,0.0296,0.9712999999999999,0.0,0.9692000000000001,0.9704,0.9845,0.002,0.0,0.0012,0.0,0.0116,0.024300000000000002,0.0095,0.0111,0.0438,0.0078000000000000005
14125,2011,23855,Valencia,23,Córdoba,10872.0,9778.2768,0.8994,0.899,0.74,0.902,0.66,0.34299999999999997,1.035,1.026,1.1540000000000001,1.033,0.7290000000000001,0.0707,0.0509,0.08929999999999999,0.9276000000000001,0.0,0.9490999999999999,0.9107,0.8931,0.0016,0.0,0.0,0.0,0.0171,0.009399999999999999,0.0021,0.0108,0.0105,0.0058
14126,2011,23815,Tuchín,23,Córdoba,2639.0,2251.8586999999998,0.8533,0.8640000000000001,0.579,0.8284,0.7090000000000001,0.4118,0.9749,0.8522,1.0332,1.0153500000000002,0.7525,0.0313,0.0232,0.0404,0.9201999999999999,0.0,0.9387000000000001,0.8909999999999999,0.9329000000000001,0.0452,0.0,0.0333,0.0616,0.0311,0.0216,0.0,0.018799999999999997,0.0274,0.0087
14127,2011,23807,Tierralta,23,Córdoba,26012.0,24784.2336,0.9528,0.953,0.7340000000000001,0.965,0.5670000000000001,0.231,1.1079999999999999,1.189,1.4269999999999998,0.941,0.5589999999999999,0.0492,0.050499999999999996,0.042300000000000004,0.9497,0.0026,0.9493,0.9571,0.9606,0.0011,0.0026,0.0002,0.0006,0.0086,0.0197,0.0023,0.0219,0.024399999999999998,0.008
14128,2011,23686,San Pelayo,23,Córdoba,9664.0,8813.568000000001,0.912,0.912,0.637,0.8809999999999999,0.7,0.452,1.041,1.068,1.137,1.013,0.8540000000000001,0.059699999999999996,0.045700000000000005,0.0762,0.9392,0.0,0.9543,0.9238,0.9362,0.0011,0.0,0.0,0.0,0.0077,0.008,0.0,0.009899999999999999,0.0089,0.0046
14129,2011,23682,San José de Uré,23,Córdoba,2639.0,2251.8586999999998,0.8533,0.8640000000000001,0.579,0.8284,0.7090000000000001,0.4118,0.9749,0.8522,1.0332,1.0153500000000002,0.7525,0.0313,0.0232,0.0404,0.9201999999999999,0.0,0.9387000000000001,0.8909999999999999,0.9329000000000001,0.0452,0.0,0.0333,0.0616,0.0311,0.0216,0.0,0.018799999999999997,0.0274,0.0087
14130,2011,23678,San Carlos,23,Córdoba,6492.0,6036.261600000001,0.9298000000000001,0.93,0.6659999999999999,0.9420000000000001,0.599,0.26,1.047,1.097,1.327,0.912,0.535,0.0489,0.0472,0.0592,0.9488,0.0,0.9528,0.9408,0.9565,0.0023,0.0,0.0,0.0,0.027200000000000002,0.0216,0.015,0.018600000000000002,0.022799999999999997,0.0435
14131,2011,23675,San Bernardo del Viento,23,Córdoba,8474.0,7561.350200000001,0.8923000000000001,0.892,0.6809999999999999,0.904,0.627,0.298,1.061,1.055,1.225,1.071,0.635,0.0506,0.052000000000000005,0.0658,0.9490000000000001,0.0013,0.948,0.9342,0.9621,0.0004,0.0013,0.0,0.0,0.0028000000000000004,0.023399999999999997,0.0,0.0276,0.022099999999999998,0.029500000000000002
14132,2011,23672,San Antero,23,Córdoba,7273.0,7147.177099999999,0.9826999999999999,0.982,0.63,0.97,0.72,0.418,1.301,1.499,1.5630000000000002,1.168,0.82,0.0321,0.0208,0.0392,0.9626,0.0,0.9792000000000001,0.9608,0.9124,0.0053,0.0,0.0,0.0,0.046,0.0233,0.0111,0.022400000000000003,0.0332,0.012
14133,2011,23670,San Andrés Sotavento,23,Córdoba,21840.0,9932.832,0.4548,0.455,0.315,0.441,0.33799999999999997,0.17600000000000002,0.526,0.457,0.598,0.522,0.38,0.0506,0.0265,0.0839,0.9478,0.0,0.9723,0.9159,0.9389,0.0016,0.0,0.0012,0.0003,0.008100000000000001,0.024399999999999998,0.0,0.037599999999999995,0.0173,0.0073
14134,2011,23660,Sahagún,23,Córdoba,21119.0,21627.9679,1.0241,1.024,0.723,0.998,0.805,0.47100000000000003,1.149,1.047,1.258,1.1540000000000001,0.927,0.0231,0.0246,0.019,0.9751000000000001,0.0006,0.9754,0.981,0.9679000000000001,0.0018,0.0006,0.0,0.0,0.013600000000000001,0.0262,0.008100000000000001,0.0252,0.0341,0.0192
14135,2011,23586,Purísima,23,Córdoba,3807.0,3752.1792,0.9856,0.986,0.585,0.9059999999999999,0.8140000000000001,0.452,1.3519999999999999,1.182,1.456,1.494,0.8859999999999999,0.0346,0.0318,0.0199,0.9632,0.0,0.9682,0.9801000000000001,0.8743000000000001,0.0022,0.0,0.0,0.0,0.0174,0.0022,0.0,0.0023,0.0034999999999999996,0.0
14136,2011,23580,Puerto Libertador,23,Córdoba,12128.0,9832.1696,0.8107,0.8109999999999999,0.631,0.831,0.44299999999999995,0.155,0.93,0.981,1.219,0.807,0.36200000000000004,0.056900000000000006,0.060899999999999996,0.0571,0.9426000000000001,0.0,0.9386,0.9429000000000001,0.9544,0.0005,0.0,0.0005,0.0,0.0046,0.002,0.0019,0.0023,0.0015,0.0
14137,2011,23574,Puerto Escondido,23,Córdoba,7270.0,6391.784,0.8792,0.879,0.593,0.8340000000000001,0.56,0.22399999999999998,1.033,1.011,1.2229999999999999,1.033,0.5489999999999999,0.0487,0.032799999999999996,0.051399999999999994,0.9484999999999999,0.0016,0.9664,0.9486,0.9204000000000001,0.0028000000000000004,0.0016,0.0008,0.0,0.028300000000000002,0.0087,0.004699999999999999,0.0068000000000000005,0.0147,0.0018
14138,2011,23570,Pueblo Nuevo,23,Córdoba,9386.0,7295.7378,0.7773,0.777,0.581,0.754,0.519,0.23199999999999998,0.885,0.9940000000000001,1.042,0.841,0.498,0.0302,0.015700000000000002,0.0526,0.9691,0.0,0.9843000000000001,0.9473999999999999,0.9575,0.0006,0.0,0.0,0.0,0.0079,0.029300000000000003,0.0253,0.0301,0.0323,0.0173
14139,2011,23555,Planeta Rica,23,Córdoba,16270.0,15882.774000000001,0.9762000000000001,0.976,0.639,0.9470000000000001,0.746,0.43799999999999994,1.102,1.136,1.2,1.122,0.807,0.0397,0.037200000000000004,0.039,0.9594,0.0,0.9625,0.961,0.9503,0.0009,0.0,0.0003,0.0,0.0069,0.009399999999999999,0.0256,0.0108,0.0059,0.0005
14140,2011,23500,Moñitos,23,Córdoba,7169.0,7065.049499999999,0.9854999999999999,0.986,0.5760000000000001,0.971,0.6609999999999999,0.322,1.2590000000000001,1.252,1.37,1.286,0.9109999999999999,0.0664,0.0581,0.081,0.9329999999999999,0.0,0.9417,0.919,0.9379000000000001,0.0007000000000000001,0.0,0.0003,0.0,0.0060999999999999995,0.0059,0.0,0.0051,0.011000000000000001,0.0
14141,2011,23466,Montelíbano,23,Córdoba,22063.0,19505.8983,0.8841,0.879,0.628,0.888,0.61,0.307,1.006,0.941,1.149,0.981,0.7090000000000001,0.0545,0.0533,0.0726,0.9451999999999999,0.0,0.9467,0.9274,0.9806,0.0003,0.0,0.0001,0.0,0.0029,0.0083,0.0027,0.0103,0.0083,0.0024
14142,2011,23464,Momil,23,Córdoba,3601.0,3612.1631,1.0031,1.003,0.843,0.9590000000000001,0.823,0.513,1.122,1.1340000000000001,1.123,1.199,0.961,0.0529,0.0462,0.0115,0.9420000000000001,0.0,0.9538,0.9878,0.9505,0.0052,0.0,0.0,0.0007000000000000001,0.0348,0.026699999999999998,0.0126,0.0518,0.0115,0.0
14143,2011,23419,Los Córdobas,23,Córdoba,6270.0,4454.2080000000005,0.7104,0.71,0.461,0.7120000000000001,0.502,0.19399999999999998,0.799,0.672,0.922,0.861,0.406,0.0645,0.0582,0.0649,0.9307,0.0,0.9377,0.9301,0.938,0.0048,0.0,0.0040999999999999995,0.005,0.0141,0.0124,0.0053,0.0152,0.0126,0.0
14144,2011,23417,Lorica,23,Córdoba,28462.0,27474.3686,0.9653,0.965,0.685,0.91,0.8,0.491,1.162,0.8390000000000001,1.2229999999999999,1.25,1.004,0.0218,0.0199,0.024399999999999998,0.9704,0.0006,0.9752,0.9688,0.9599,0.0078000000000000005,0.0006,0.0049,0.0068000000000000005,0.0225,0.0218,0.0006,0.0287,0.024,0.0055000000000000005
14145,2011,23350,La Apartada,23,Córdoba,3979.0,3191.9538000000002,0.8022,0.802,0.599,0.768,0.5660000000000001,0.253,0.8740000000000001,0.875,1.023,0.865,0.498,0.0753,0.0802,0.095,0.9261,0.0,0.9198000000000001,0.9112,0.9684999999999999,0.0006,0.0,0.0,0.0,0.0063,0.0023,0.0,0.0018,0.0044,0.0
14146,2011,44420,La Jagua del Pilar,44,La Guajira,686.0,533.9824,0.7784,0.778,0.9,0.892,0.382,0.244,0.838,1.35,1.126,0.547,0.426,0.0904,0.0232,0.0404,0.9409000000000001,0.0,0.8944,1.0,1.0,0.0034999999999999996,0.0,0.0062,0.0,0.0,0.04,0.0,0.0373,0.0894,0.0
14147,2011,23300,Cotorra,23,Córdoba,3419.0,3531.1432,1.0328,1.033,0.746,1.0979999999999999,0.722,0.358,1.281,1.21,1.4809999999999999,1.354,0.7070000000000001,0.0572,0.042300000000000004,0.0438,0.9428,0.0,0.9577,0.9562,0.8653,0.0,0.0,0.0,0.0,0.0,0.0496,0.018000000000000002,0.038,0.08039999999999999,0.0349
14148,2011,23189,Ciénaga de Oro,23,Córdoba,14722.0,12946.5268,0.8794,0.879,0.6509999999999999,0.868,0.631,0.358,1.053,1.053,1.24,0.976,0.742,0.039900000000000005,0.0259,0.044800000000000006,0.9573,0.0,0.9737,0.9551999999999999,0.9293,0.0028000000000000004,0.0,0.0005,0.0,0.0229,0.0147,0.0023,0.0189,0.0146,0.0076
14149,2011,23182,Chinú,23,Córdoba,10272.0,9782.0256,0.9523,0.9520000000000001,0.696,0.929,0.7240000000000001,0.45,1.0590000000000002,1.225,1.165,1.026,0.7859999999999999,0.04650000000000001,0.0462,0.047400000000000005,0.9512,0.0,0.9512,0.9520000000000001,0.9779000000000001,0.0024,0.0,0.0026,0.0006,0.0076,0.016,0.0095,0.0206,0.0139,0.009899999999999999
14150,2011,23168,Chimá,23,Córdoba,3349.0,2997.0200999999997,0.8948999999999999,0.895,0.767,0.888,0.664,0.4,1.03,1.047,1.1320000000000001,1.032,0.738,0.0416,0.0451,0.057999999999999996,0.9581000000000001,0.0,0.9549,0.9420000000000001,0.9975,0.0003,0.0,0.0,0.0,0.0025,0.0159,0.0,0.018799999999999997,0.0217,0.0025
14151,2011,23162,Cereté,23,Córdoba,20140.0,19543.856,0.9704,0.9690000000000001,0.645,0.93,0.7879999999999999,0.48700000000000004,1.105,1.05,1.197,1.1179999999999999,0.885,0.051500000000000004,0.0641,0.0417,0.9451,0.0007000000000000001,0.9359000000000001,0.9582999999999999,0.9233,0.0034000000000000002,0.0007000000000000001,0.0,0.0,0.024900000000000002,0.0097,0.0097,0.011399999999999999,0.0095,0.0048
14152,2011,23090,Canalete,23,Córdoba,5415.0,4843.1759999999995,0.8944,0.894,0.517,0.973,0.578,0.226,1.0090000000000001,0.7959999999999999,1.339,0.9470000000000001,0.467,0.0902,0.0738,0.1293,0.9089,0.0,0.9248999999999999,0.8706999999999999,0.9320999999999999,0.001,0.0,0.0014000000000000002,0.0,0.0027,0.0147,0.0085,0.0206,0.0091,0.0
14153,2011,23079,Buenavista,23,Córdoba,5630.0,5091.772,0.9044,0.904,0.6579999999999999,0.8759999999999999,0.552,0.275,1.151,1.274,1.426,0.9620000000000001,0.75,0.018500000000000003,0.0159,0.0241,0.9815,0.0,0.9841,0.9759,0.9661,0.0,0.0,0.0,0.0,0.0,0.0016,0.0049,0.0018,0.0006,0.0
14154,2011,23068,Ayapel,23,Córdoba,13013.0,11797.585799999999,0.9066,0.907,0.611,0.897,0.556,0.231,1.087,1.158,1.369,0.995,0.505,0.053899999999999997,0.0381,0.0907,0.9455,0.0,0.9619,0.9081,0.9355,0.0006,0.0,0.0,0.0011,0.0045000000000000005,0.018500000000000003,0.0161,0.0191,0.0218,0.0045000000000000005
14155,2011,23001,Montería,23,Córdoba,97320.0,97037.772,0.9971,0.996,0.7020000000000001,0.98,0.7709999999999999,0.439,1.198,0.9740000000000001,1.266,1.286,0.973,0.047,0.0371,0.060599999999999994,0.9107,0.0095,0.9299,0.8837,0.8844,0.042300000000000004,0.0095,0.033,0.0557,0.0659,0.024,0.0123,0.0225,0.0298,0.02
14156,2011,20787,Tamalameque,20,Cesar,3802.0,4224.022,1.111,1.111,0.708,1.079,0.823,0.392,1.3880000000000001,1.206,1.464,1.518,1.025,0.0637,0.0705,0.0625,0.9165000000000001,0.0074,0.914,0.9013,0.955,0.019799999999999998,0.0074,0.0155,0.0362,0.0,0.0073,0.0074,0.0098,0.005699999999999999,0.0
14157,2011,20770,San Martín,20,Cesar,4896.0,4791.2256,0.9786,0.9790000000000001,0.727,1.061,0.647,0.23600000000000002,1.11,1.0,1.401,1.06,0.562,0.0795,0.0791,0.0919,0.8985,0.0,0.9017000000000001,0.877,0.9164,0.022000000000000002,0.0,0.0192,0.0311,0.026099999999999998,0.0226,0.0163,0.0241,0.0271,0.0
14158,2011,20750,San Diego,20,Cesar,3700.0,3964.9199999999996,1.0715999999999999,1.07,0.813,1.044,0.774,0.35200000000000004,1.214,1.294,1.4,1.2,0.7140000000000001,0.06269999999999999,0.0925,0.0282,0.9217,0.0203,0.8961,0.9469,0.9747,0.015700000000000002,0.0203,0.011399999999999999,0.025,0.0025,0.0066,0.0152,0.0084,0.0024,0.0025
14159,2011,20710,San Alberto,20,Cesar,5747.0,5291.2629,0.9207,0.92,0.721,0.95,0.652,0.309,1.025,0.996,1.2229999999999999,1.0090000000000001,0.605,0.08710000000000001,0.0818,0.1023,0.8595,0.0,0.8804000000000001,0.8220000000000001,0.8401000000000001,0.0533,0.0,0.0379,0.0757,0.1081,0.0393,0.0026,0.0416,0.0521,0.009000000000000001
14160,2011,20621,La Paz,20,Cesar,6366.0,6704.0346,1.0531,1.048,0.895,1.129,0.625,0.319,1.205,1.4880000000000002,1.5330000000000001,0.9490000000000001,0.6729999999999999,0.113,0.1079,0.1292,0.8702,0.0013,0.8759,0.8513,0.8409,0.0169,0.0013,0.016200000000000003,0.0195,0.038599999999999995,0.0009,0.0,0.0003,0.0024,0.0023
14161,2011,20614,Río de Oro,20,Cesar,3434.0,3737.909,1.0885,1.089,0.919,1.23,0.667,0.319,1.2570000000000001,1.1840000000000002,1.758,1.032,0.604,0.10460000000000001,0.0935,0.13699999999999998,0.8468000000000001,0.0031,0.8963,0.7704000000000001,0.7062,0.048600000000000004,0.0031,0.0101,0.0926,0.0311,0.012,0.0,0.0088,0.025,0.003
14162,2011,20570,Pueblo Bello,20,Cesar,6533.0,5530.8378,0.8466,0.847,0.41700000000000004,0.887,0.375,0.11800000000000001,1.043,0.917,1.462,0.914,0.27899999999999997,0.0839,0.0728,0.1207,0.9009,0.0079,0.9188,0.8449,0.8845999999999999,0.0152,0.0079,0.0084,0.0344,0.0342,0.015600000000000001,0.0178,0.0137,0.0222,0.0043
14163,2011,20550,Pelaya,20,Cesar,4884.0,4423.9272,0.9057999999999999,0.9059999999999999,0.747,0.902,0.659,0.337,1.0090000000000001,0.9359999999999999,1.195,0.9940000000000001,0.611,0.085,0.0949,0.0942,0.9126000000000001,0.0,0.9020999999999999,0.9051,0.9617,0.0024,0.0,0.003,0.0007000000000000001,0.0068000000000000005,0.0128,0.0026,0.009399999999999999,0.024399999999999998,0.0023
14164,2011,20517,Pailitas,20,Cesar,4352.0,4368.1024,1.0037,1.003,0.792,1.012,0.675,0.32299999999999995,1.172,1.107,1.371,1.178,0.691,0.0736,0.0947,0.045700000000000005,0.8972,0.0104,0.8758,0.9276000000000001,0.9098,0.0292,0.0104,0.029500000000000002,0.026699999999999998,0.0541,0.0087,0.0,0.0096,0.010700000000000001,0.0052
14165,2011,20443,Manaure,20,Cesar,3730.0,2361.09,0.633,0.633,0.389,0.597,0.531,0.275,0.841,0.539,0.955,0.804,0.764,0.04190000000000001,0.048,0.0429,0.9370999999999999,0.0,0.9451,0.912,0.9503,0.021,0.0,0.0069,0.0451,0.0166,0.022799999999999997,0.0058,0.0097,0.0384,0.0364
14166,2011,20400,La Jagua de Ibirico,20,Cesar,6184.0,8212.9704,1.3281,1.3259999999999998,0.8640000000000001,1.294,0.915,0.36,1.6369999999999998,1.526,1.79,1.73,1.109,0.0521,0.0557,0.052300000000000006,0.9472,0.0028000000000000004,0.9438,0.9477,0.9573999999999999,0.0007000000000000001,0.0028000000000000004,0.0005,0.0,0.0029,0.025099999999999997,0.0227,0.02,0.038900000000000004,0.0073
14167,2011,20383,La Gloria,20,Cesar,3704.0,3375.8256,0.9114,0.9109999999999999,0.622,0.971,0.596,0.28300000000000003,1.018,0.877,1.284,0.9259999999999999,0.568,0.0721,0.067,0.1008,0.9098999999999999,0.0,0.9181999999999999,0.8717,0.9420000000000001,0.018000000000000002,0.0,0.0148,0.0275,0.0239,0.0197,0.0072,0.024,0.0183,0.0068000000000000005
14168,2011,20310,González,20,Cesar,1953.0,956.97,0.49,0.49,0.5,0.606,0.271,0.142,0.5760000000000001,0.75,0.74,0.501,0.27,0.0435,0.058499999999999996,0.0288,0.9217,0.0085,0.8864,0.9671,0.9677,0.0348,0.0085,0.055099999999999996,0.0040999999999999995,0.0215,0.028999999999999998,0.0171,0.0241,0.0412,0.043
14169,2011,20295,Gamarra,20,Cesar,3799.0,2473.9088,0.6512,0.6509999999999999,0.405,0.677,0.45,0.24600000000000002,0.752,0.569,0.902,0.757,0.47600000000000003,0.0756,0.0833,0.0654,0.8931999999999999,0.028900000000000002,0.8843000000000001,0.9025,0.9178000000000001,0.031200000000000002,0.028900000000000002,0.032400000000000005,0.0321,0.024,0.0042,0.0,0.0067,0.0025,0.0
14170,2011,20250,El Paso,20,Cesar,6593.0,7839.7363000000005,1.1891,1.189,0.856,1.193,0.765,0.314,1.379,1.494,1.591,1.3430000000000002,0.8,0.0864,0.0928,0.0966,0.8895000000000001,0.0,0.883,0.8704000000000001,0.9361,0.0241,0.0,0.0241,0.0329,0.023,0.0078000000000000005,0.0012,0.0059,0.0158,0.0
14171,2011,20238,El Copey,20,Cesar,7481.0,7403.1975999999995,0.9895999999999999,0.99,0.735,1.061,0.616,0.259,1.1059999999999999,1.107,1.4669999999999999,0.927,0.529,0.08800000000000001,0.0955,0.0796,0.8967,0.0,0.8966,0.8848,0.8903,0.015300000000000001,0.0,0.0078000000000000005,0.035699999999999996,0.0124,0.0158,0.0197,0.0149,0.0183,0.0088
14172,2011,20228,Curumaní,20,Cesar,7167.0,7731.7596,1.0788,1.079,0.7290000000000001,1.1059999999999999,0.7559999999999999,0.37200000000000005,1.2830000000000001,1.31,1.565,1.148,0.826,0.0374,0.0317,0.049100000000000005,0.9568000000000001,0.0,0.9614,0.9443,0.9368000000000001,0.0058,0.0,0.0068000000000000005,0.0067,0.0027,0.005699999999999999,0.0070999999999999995,0.0054,0.0075,0.0
14173,2011,20178,Chiriguaná,20,Cesar,5798.0,7278.2294,1.2553,1.25,0.883,1.177,0.8190000000000001,0.374,1.439,1.555,1.5959999999999999,1.41,0.995,0.09050000000000001,0.0705,0.1353,0.9057,0.0028000000000000004,0.9270999999999999,0.8626,0.9003,0.0038,0.0028000000000000004,0.0024,0.0021,0.0183,0.0012,0.0,0.0008,0.0025,0.0
14174,2011,20175,Chimichagua,20,Cesar,9389.0,10493.146400000001,1.1176000000000001,1.1179999999999999,0.769,1.1079999999999999,0.6659999999999999,0.309,1.3419999999999999,1.597,1.6130000000000002,1.216,0.7390000000000001,0.12029999999999999,0.1222,0.14529999999999998,0.8556999999999999,0.0124,0.8593999999999999,0.8223999999999999,0.861,0.024,0.0124,0.0184,0.0323,0.050199999999999995,0.0038,0.0062,0.0040999999999999995,0.0032,0.0012
